CID,f1_mass_PC1,f2_lipophilicity_PC1,f3_lipophilicity_extended_PC1,f3_lipophilicity_extended_PC2,f3_lipophilicity_extended_PC3,f3_lipophilicity_extended_PC4,f4_volume_PC1,f5_volume_PC1,f6_volume_PC1,f7_surface_shape_Mor_PC1,f7_surface_shape_Mor_PC2,f7_surface_shape_Mor_PC3,f7_surface_shape_Mor_PC4,f7_surface_shape_Mor_PC5,f7_surface_shape_Mor_PC6,f7_surface_shape_Mor_PC7,f8_surface_shape_RDF_PC1,f8_surface_shape_RDF_PC2,f8_surface_shape_RDF_PC3,f8_surface_shape_RDF_PC4,f8_surface_shape_RDF_PC5,f8_surface_shape_RDF_PC6,f8_surface_shape_RDF_PC7,f8_surface_shape_RDF_PC8,f9_whim_PC1,f9_whim_PC2,f9_whim_PC3,f9_whim_PC4,f10_geometry_topology_PC1,f10_geometry_topology_PC2,f10_geometry_topology_PC3,f10_geometry_topology_PC4,f10_geometry_topology_PC5,f10_geometry_topology_PC6,f10_geometry_topology_PC7,f10_geometry_topology_PC8,f11_spatial_autocorrelation_PC1,f11_spatial_autocorrelation_PC2,f11_spatial_autocorrelation_PC3,f11_spatial_autocorrelation_PC4,f11_spatial_autocorrelation_PC5,f11_spatial_autocorrelation_PC6,f11_spatial_autocorrelation_PC7,f11_spatial_autocorrelation_PC8,f12_polarity_PC1,f13_p_vsa_logp_PC1,f13_p_vsa_logp_PC2,f13_p_vsa_logp_PC3,f13_p_vsa_logp_PC4,f13_p_vsa_logp_PC5,f14_spdiam_PC1,f14_spdiam_PC2,f14_spdiam_PC3,f14_spdiam_PC4
61204,0.3894442402052225,0.026579655,0.640629106,0.7473970598796553,0.2004186184587046,-0.024526258,0.38298665109730884,0.40114998506271005,0.42015456172349147,-9.589735017,-1.289833919,8.081245660250131,1.5591931947954163,0.42206039713659327,3.522935828899261,4.775321140833798,4.368792332799828,7.227413694225682,-3.520311868,1.4273863697225373,0.7461978310116223,-4.624418373,-5.86732274,-1.547699834,-0.089465626,1.5412668409332981,0.11256671641014827,0.022001811179933158,2.9267644833968482,9.363526378880362,3.1014186623732143,1.1148677979337935,-3.004637427,2.6598258866156494,3.1292424794922065,-6.214573146,3.665683770028291,0.11668017456294444,1.3767967732675601,-0.739255891,0.44480864826244965,-0.669739107,-0.645665821,-0.054946682,0.3372419507747505,1.3729312277516172,0.7744722972032118,0.5481344715597822,-0.037594765,-0.253181001,0.075165251,0.6658433098680728,0.20536179944662897,-0.202869246
61334,-0.00360367,-3.146617745,-4.619618596,0.33098915404256357,-1.334146104,-0.143689063,-0.826912485,-0.570621708,-0.72610515,11.330159702347638,-3.254617153,-4.646242794,0.9119068144987846,3.5999946350627656,0.8050463463451961,3.8558618473351696,-7.721926098,-1.497920727,0.524896228,-0.585175979,1.0493091258324356,0.9018011154020329,1.314098107285468,-2.419290249,-0.387604851,-0.591010203,-0.646570706,-0.094345552,-8.620022265,-8.860745639,6.712634801739319,8.450178322539903,6.702021572847765,-4.880396835,-1.678560448,-5.433702114,-1.574528075,-5.499068595,-0.13331087,0.6101481805862479,1.943546249324731,2.0048678104937676,-3.667542775,3.6519760145827016,-0.115997285,-1.346958628,2.8669122759781462,-1.599112412,-0.203575855,0.36727140774344247,0.9096774375608245,-1.970791211,0.7412096976674029,0.096879375
61585,2.061219145985753,2.3259980613545945,4.714434208674485,-0.724654157,-0.702969474,-0.156104465,2.0808150049070524,1.9675183479548894,2.1478582596664526,-7.205964974,11.557151437850095,-2.599904732,2.7746409328078285,-3.237836312,5.326957498854782,-5.422239784,15.684772889262982,-7.044836487,1.1610286671164993,2.1836139121633855,-3.490881393,4.750894432290288,-5.353243374,-8.417435368,3.827708638871228,-0.674102476,-1.683009906,-0.126623694,22.31478416308931,-3.89524968,6.813111757531178,-6.905737265,6.442871044602444,-1.45381771,0.5119845912091744,-0.288532722,-2.1177674,1.4214161841691313,-5.695779438,2.815692940514992,-2.594691267,1.4789159218625427,-3.002018802,0.7428894414310035,0.8131431485942996,0.376696353,0.1580854590722498,0.4719377962433537,-1.093628274,1.1693366917184445,2.6950419457622194,-0.096545947,0.43966143445238753,-0.13517576
62098,0.6097513492531724,-1.123129548,-2.157647637,0.074894214,-0.002863341,-0.005126388,-0.170163301,-0.148293657,0.040430477,10.934386777768125,4.003465604466655,4.9191692157397995,-0.538344472,-0.773581649,-0.37804085,3.0654215256409048,-0.33554681,0.7167192510360052,-2.895506611,2.9710184311780314,-3.587171651,1.997890221648846,-0.719959605,-0.065310367,-0.306802382,0.6190115425834269,0.3254234230467523,0.10100622352224528,-0.725561183,-2.010028395,9.655264832514828,2.0704561430529416,2.1167201581851725,2.8713353362798766,2.5605343597928547,0.778127802,-0.678660719,-1.546797267,-3.6417252,-1.392513132,0.1919116744724239,1.6284844164352732,-0.802018457,0.2632891946396244,1.7196216206315362,-1.976673577,1.462879709040465,2.6816387791988134,0.12762925898286068,-0.602974204,1.0858923670958933,-0.255996717,0.6787822212551757,-0.242123698
62334,0.7797104952484979,0.34964794142647704,0.5959970128487505,0.024879993919991922,0.1492490788637865,-0.004547633,0.8186393601482708,0.8256866085631759,0.83613371,-10.05639486,3.551942628938229,-2.43867909,-1.003350427,0.1927788561846295,1.9563370703306169,0.15337592710191297,5.382980954745105,-6.231406025,4.040959757086841,-2.773655956,3.2803037697812143,-1.733935249,1.1801889726922274,1.4345111223538805,1.2668965456085508,-1.40032836,-0.856863221,-0.548995179,11.198494498229525,-7.168487721,-3.161194763,0.3307320528683329,4.238133955394464,-5.36275003,-2.035400001,-3.830485817,-1.088685224,1.7435374441519556,0.42928696395772425,3.0175662034858517,-2.009284083,0.3089596797002477,-1.366910116,1.6460453106651625,-0.410602789,0.9022486089253677,0.6566291223366323,0.2665676854865382,-0.964974726,0.39645819098396673,1.492018687837444,0.25222461685654063,-0.844453114,0.23467416246822567
62341,-0.169390333,-0.19646393,-1.067572874,-0.505618586,0.077970255,0.09847149,-0.451575331,-0.48522359,-0.427069025,10.005566784861156,2.5597361787332074,1.8244618508982782,-1.398714633,1.1404335142820992,-0.514026632,-2.11358294,-6.442954852,-1.551121015,0.7498016869445002,-0.667006714,0.9715939826212416,0.773814759,0.6537067375636493,-0.905381811,0.19339889292057608,-1.106824273,-0.163358657,-0.240059991,-5.468118419,-6.24961907,3.1215827422632545,2.3639020420675085,4.658969186460711,-4.00804306,-2.247928053,-1.349477484,-0.703072256,-2.453982382,-1.47517533,-0.921474322,1.835448014862176,-0.595508413,-2.273691727,1.635336184706174,0.6545094159877832,-1.894605474,-0.083872938,-0.004108066,-0.213885913,0.3313422587174593,0.063857943,0.056056423,-0.505239383,-0.054116044
62378,-0.111810066,-0.018259004,0.5429288988238291,0.739064726,0.20668317188180724,-0.029383598,0.068510071,0.12066133728176649,0.08159224,-5.260067254,-3.696163572,0.082479574,-0.085428737,0.3824039966190846,-1.457635896,2.068640987571194,0.042986759489504235,-0.710057732,-1.498991778,1.2131346978197772,-1.609073108,0.7360617830229845,0.8693548842897828,-2.682049756,0.005129686,0.4908354407909291,0.009390271,0.1253742688918848,1.073585388925228,0.083178436,1.2751125130888405,-2.245112416,-0.617006579,1.7820901505760098,1.8756871578840721,-0.154299517,1.4509219742357986,-0.895678051,-1.019538419,-1.463828832,0.3719478433222356,-2.034527253,-1.479445643,-1.195172044,0.8584670721961614,1.0224751030275674,0.47404622705193084,-0.196157987,-0.339208539,-0.41507907,0.6314424860483947,-1.133833683,0.6528321325787856,0.18725265654866094
62902,-0.725165085,-0.57126913,-1.031938071,0.22540097496751302,0.17578883788332686,-0.035322277,-0.588239113,-0.569149327,-0.684943386,-1.156380745,-3.238710169,0.977088816,1.3730385035694512,3.0931944496923136,-1.503779726,-0.722874336,-4.572717413,-1.831234591,0.9651681020976713,-0.626213155,0.6446674558455107,0.3318304160708569,-0.167780698,-0.457158105,0.10252577435846587,-0.586760089,-0.795495827,-0.128761974,-3.758093143,-2.184895538,-2.144636578,-1.545331917,2.0132182695527905,-3.155184132,-1.7354396,-2.46347093,2.5803458172796745,-3.150981501,2.9248142366670615,2.632264528902079,1.605603305718819,-0.08391091,0.9116581025184956,-0.7114362,-1.090461643,0.19286753319126426,0.7921710083525814,-0.010511633,-0.701614504,-0.390342448,-0.716986843,-0.288550111,-0.642178835,0.2592119497973318
64685,-0.445886882,-0.063097662,-0.941051989,-0.64234581,0.063617483,0.11407319439864401,-0.437041462,-0.477616286,-0.191002221,-5.532843453,2.658706258556304,-15.22068573,10.494197968258204,-6.589365521,2.6471105093975607,0.06481401,-2.604984091,-3.672714918,3.3248978213330216,-3.166478117,4.611597834489025,-3.319047953,3.2038943730633997,-1.766079708,0.003453979,-2.340203887,1.825922833057889,-0.526314041,-2.48882962,-6.985863355,-15.63950418,8.757280636214478,-9.564818053,6.261242775293885,2.269681601932303,3.0009943196266513,-9.663566662,-0.170473581,4.971420198661473,-5.341515298,-1.482281172,-2.788998195,-0.939306361,-3.703752197,-1.045137719,0.057631702,-2.001496115,-0.488733895,-0.416655522,-0.231634194,2.9918460474431536,-4.731320577,1.428459270274409,0.4158511706051513
64805,0.6097513492531724,-1.123129548,-1.704932224,0.508876313,0.11742184088870752,-0.122629955,-0.170163301,-0.148293657,0.040430477,11.406036198608977,3.0566774954228464,1.9621005925579982,-0.591369323,-3.112559486,-0.104089287,4.387473611207292,-0.82409422,-1.331386632,-1.161360465,1.4770145969908883,-2.360812757,1.585579450464058,0.2089156215017851,2.0518177598861067,-0.583346445,0.09580538,-0.470880307,0.051542,-0.058027921,-4.091685703,5.279310666189496,2.2545264357359236,1.5237590002610841,2.312682160684487,2.8103836995100377,0.5527716255076619,1.2613476886234443,-1.700170948,-3.799784886,-0.03179121,0.204067421,-0.218709801,3.3153879665695025,0.6260628914387495,1.4250161172194342,-2.333155206,2.1673932039083272,2.205076071903133,0.31455981471761796,-0.223437181,1.088031070558671,-0.392958819,0.617620317,-0.255799643
64813,0.2208759219185333,-0.486190649,-0.946904095,0.15474035341025777,0.17544160257654465,-0.021535953,-0.015877203,-0.060686966,-0.010817282,9.487084472133542,3.5297921718817102,1.9022405761297805,-1.91484014,0.8692442664269254,-0.821149683,0.43322174585670215,-0.990376568,-0.638511235,-2.793041617,1.755005652803265,-1.965586352,1.9370208877197597,1.8509952406398262,0.7488874259863113,-0.473479012,0.3729671209108143,-0.165603022,0.08432358,-1.276737614,-1.788190406,3.035337687803472,0.5691001326828208,-1.737126365,2.1407412074796413,0.3344985314668815,2.3830146819956943,-0.09739643,-0.911782539,-2.675236249,-0.163828287,0.1480473930958315,0.11315289341680297,2.5055157420691376,1.2360028499246307,0.5185376451821977,-1.748390544,1.0043682442910598,0.37392376558889595,-0.031867945,0.6084220744484328,0.12642724121543059,0.46792170636114183,-0.032207804,-0.281691051
65575,1.4492549541858917,1.505105690424591,2.0052314311207398,-1.272738081,-0.191443898,-0.080345582,1.4055351385424049,1.341756272853048,1.7463266176547791,-17.13584843,12.25660019144768,-8.689705103,8.344304777469864,-2.052922257,-1.293555581,0.9285638683808899,12.479378551460094,-9.88442183,6.845153906537896,-4.877320631,6.644280364189809,-3.227500546,2.624875942051472,-1.672821467,1.418827297515417,-1.548020137,-0.040409217,-0.48988706,18.733677085430347,-11.30099057,-14.13291836,7.827065445161297,-2.673345288,-2.021956694,-2.763848431,-1.133813686,-5.155082782,0.6506160569266117,0.9421073708610559,0.31301196264959014,-0.040348632,-0.135787942,-0.141500413,2.035560343160797,-0.387940827,1.307917486158385,-2.150938372,0.041689397,-0.406350345,0.6506756152168536,3.2488184561856968,-2.16807519,0.7991908541061719,-0.048253349
80865,0.10877520860246774,-2.445295131,-4.106540156,0.082011689,-0.892932301,0.084164556,-0.561033528,-0.441052149,-0.438790587,8.174872618298295,-1.164464699,-7.156724021,-0.184302553,6.7047636533586585,0.061250499,-2.931690089,-5.058785949,-1.629388629,0.9115392553551329,-0.666955512,0.43225413249212935,0.040324109860124115,0.4225172761477239,3.777882102,-0.250731068,-0.83259731,0.5441800367156897,-0.036157513,-3.438840194,-5.038456017,1.8882060716063092,2.6204325231673797,2.4215134595114893,-0.339677287,1.1008783239310234,-1.112145863,-0.49017713,-1.326914019,-0.255220885,-3.136318699,3.1383615939433134,1.788427036748926,-6.310619072,0.6819672371466917,-0.705208292,0.33918835795435215,1.7371071987962592,-0.271227281,0.35943984563461145,-0.399272337,1.2547774997897332,-1.018660374,0.12774729639838117,0.5965718829275424
83268,-0.723774258,0.039226456621013504,-0.141830954,-0.064759281,0.1715430052551167,0.005351976,-0.20109319,-0.295531792,-0.319939402,-5.942229671,-1.437497778,-4.0591424,2.9381205288629433,-2.330196164,-2.727075837,-5.427816683,-0.968021119,-2.938315751,1.6587410899855137,-0.789768245,0.6142548553987104,0.033655119,-0.848453526,-1.323530106,-0.502695332,-0.498541751,0.813078614,0.063027804,2.5359816652338125,-1.008727472,-3.967325996,-5.762470386,0.9406233389517688,-0.119019162,2.425012487347353,-2.20106269,-1.708750827,7.650718592139647,0.9123849415721568,3.900313186528059,0.39947158083664686,2.0541776788696726,-0.564567602,0.3913960629895017,-2.042264038,0.2831727898243185,-2.047798754,-0.402148068,-0.517406749,0.036614253174299734,-0.063405698,-0.136027841,-0.778245211,0.8850032136168227
86579,1.001408432005084,0.5393499599187043,0.11288540326268158,-0.865878966,0.050106148697652106,0.059374101217106415,0.44975160963618643,0.5788173350131941,0.8216862037351638,-4.842766757,8.707780310233671,-8.976530119,8.678618922395108,7.178082876026996,2.6803894169370164,4.084166087444301,2.8591811963823033,-3.596124113,0.9449064463307092,-0.351183028,0.5602175486246955,0.2637852163128893,0.5550081988596115,-2.865248747,0.5569354092865839,-0.120640967,0.6955763592974158,0.13260735758538578,6.759179026255792,-4.18520095,-0.00215441,1.1540316423751313,-0.202571188,2.742501642787954,3.664730739528646,-1.165520411,1.783092549140055,-1.118691074,-1.334251739,1.0669260308348953,-1.35093341,-0.493442657,0.6237401860409386,-0.722993048,1.6289737734278125,0.12125040967242241,0.3253978082018576,0.16450394274161442,-0.320123777,0.20775765900842955,2.0376153571560884,-0.933933271,0.9786106884684569,-0.287128684
87453,0.16468648248963666,-0.674742958,-1.914269155,-0.438289795,-0.030882548,0.147579572,-0.554538705,-0.602523304,-0.154474563,11.627043931727554,7.142809948290306,-0.062995384,3.677681040830333,-1.070870181,-0.977368888,2.2493025670167714,-5.373873306,-1.300635107,0.7408483827476621,-0.700510895,0.4333745094754595,-0.52737706,0.5855715792275445,5.0645996032251785,-0.892667499,-0.614296917,-0.414923893,-0.040670373,-6.048017374,-6.166252205,-1.98608071,5.505021027636266,-0.742396437,0.7901643247870703,0.5815782134960176,1.1774133039979833,-3.163978402,-2.138690539,-1.167051641,0.8044307158321322,-0.633143472,2.891798218624531,4.159332256341691,1.263572189,2.9660295196827335,-0.605813637,-0.51899844,-0.295816314,0.6766432331513541,-0.930402711,1.403128981,-2.293831037,0.988085519,-0.278346563
89440,2.4514854010290286,2.5984791424616125,5.4491133923007435,-0.760107482,-0.91905242,-0.189242514,2.5164677139580136,2.3920549714553556,2.5641100026072694,-11.88550856,8.497654636853126,-3.121934407,-5.515999419,-6.990742248,5.491806605605151,-5.287700347,18.66712848268542,-6.562774996,1.792180227701942,0.8205882791100322,-0.798559395,0.6432509357087904,-2.424970111,-7.617559119,3.331404972104031,-0.394763818,-0.849120271,0.11913358875568508,25.775968837162132,-4.926382165,2.550878129658498,-1.388981315,4.0994366416445915,-2.934188337,-2.707491561,-0.86452661,-1.755541941,-0.771915276,-4.060682973,0.8456209215747582,-0.034608551,-1.522893964,-0.740289207,2.1208701754464414,0.6318474541868523,0.4282254314717104,0.093899247,0.4665073047674438,-1.401000195,1.5329254092805362,3.1289241189684494,1.1701118809184945,-0.352893876,-0.239069868
90978,1.393065514756995,1.3383978559920273,1.6006728607849685,-1.258805829,-0.133410862,-0.048905362,1.272550241534355,1.2769714933130922,1.6026693363647926,-17.60917708,8.817520355641069,-9.416973652,8.814809887952016,-4.108461415,1.602941556787638,-1.181033944,9.585857901425676,-9.351273759,6.764606020549266,-4.943748635,6.944836913144996,-3.236208179,3.0712700750721194,-3.078115526,0.9839627486133977,-1.505612703,0.7280647938559042,-0.330860065,15.405402599274055,-12.55682535,-14.30675617,10.705345015114489,-2.721606744,-1.959006885,-2.542452994,-2.143333725,-3.540019029,-2.949892428,0.7398843559759964,1.2030164962235022,-3.179511834,-0.263634034,0.028920256,1.4135422874879844,0.42788979797847415,1.8213390590154803,-0.001067576,-0.733803509,-0.779192823,0.43451183175321273,3.602128301465968,-1.570631155,-0.168441526,-0.067276702
91497,2.4514854010290286,1.9431448967611893,3.880289300591051,-0.515020717,-0.461027228,-0.097604012,2.3136294113494245,2.153529192240066,2.5641100026072694,-9.722679207,11.915385913811663,1.26511986,-0.276892195,-5.052993674,2.701482492970906,-3.98244332,20.088125234819543,-6.388511502,-0.033358007,2.3699542310145816,-3.372626892,1.4896245941787614,-2.460849577,-2.427586,2.938669693,-0.050859767,-0.766489485,0.24592320951394614,26.23525828732459,-3.560007661,1.1662303347188705,-2.879502221,0.049557252,1.0790497743078682,-1.421669476,3.436909766358723,-3.40575701,0.27797138999905513,-4.169406647,-0.933184247,2.868805022911043,-0.323676069,1.9337150547976298,0.5729569648683699,1.0850866902054705,0.9592931704087219,-0.605493321,1.072220229,-1.225049707,0.8362569057330368,3.1967466157736184,0.20364805340389153,0.6020919521749779,-0.188168087
91604,1.1137873108628766,-0.394213913,-0.615063674,0.3114013298534519,0.2042674282767679,-0.038991668,1.121352590530325,1.1854384525236858,1.108728171853488,-8.184293069,1.2485472137590379,-4.12187094,-2.661971157,0.5585631381882293,1.261669375282207,3.2000986776821265,9.121839221635298,-6.494980318,2.6575720038946913,-0.956205277,1.0397034881655047,0.8555829050925414,-1.298578621,1.8222066916642816,1.385184149801236,-0.775654681,1.224977306358127,0.040458685,13.35492079976957,-4.770564148,-0.318175993,0.23746600332333698,-0.21245248,3.4286688862672032,4.103861574,-0.103629047,0.6677798217353325,3.107073340460588,-0.852163397,0.19591893735763874,0.6419053786573753,-1.260946925,0.39927833815708064,-1.090624859,-0.659884368,0.41843438402679656,-0.198639694,-0.607753764,1.1578399654980993,1.203474806047644,1.1007993279342685,1.355488482994384,0.5546613338047781,0.34216625553979346
92292,1.0027992597137205,0.9210534153091263,1.4401024595160226,-0.409047722,0.015180502110482691,-0.017555158,1.0397358350919828,1.0909606490279176,1.186690187885626,-9.879780499,0.6058564223849621,-4.236296447,2.105566589534241,-2.296221111,-0.772451266,0.9116332958713788,4.220343945612657,-6.80837562,4.813014063779797,-3.786318755,5.181347147172805,-2.396819799,2.7702425194005658,-2.677137176,1.3000549365484824,-1.515598839,-0.135273982,-0.485029224,9.603359307362275,-10.66356367,-12.16253556,8.125081919233649,-1.14114353,-4.494104867,-4.86633658,-1.863342977,-4.378755017,-4.348303923,1.111110579541208,1.0013737358455022,-1.699923825,-1.586353303,0.3434738902840149,2.847764569868133,0.3825658743766123,0.951423836,0.3277890749417807,-0.299082637,-1.160641775,0.40744207242440506,2.6528897609741944,-1.901245758,0.36590639634622896,0.045518724
92606,0.6125330046704451,0.5071581022351751,1.1861740433779846,0.2792733833997375,0.11836490535290564,-0.00322163,0.8069214286496108,0.9049498047427423,0.7704384449448081,-8.476000569,-1.108519934,-0.931273628,-2.698578073,-1.265724867,3.8277878499411275,0.5154678620927716,6.235405073057315,-0.70242965,-2.580198679,2.151183997972413,-1.711501553,0.005303314,0.7618786012034442,-2.858119625,1.0542529815293284,0.39345598326887055,0.17401819694648463,0.22931595323693288,7.368994831415342,0.19012493020320176,2.327789444663417,-0.390275785,-2.611100678,2.5863366075563246,-0.138197351,1.6522263366265126,1.5798362704608122,-0.228869854,-2.275052495,1.9327489790070151,-3.123034227,1.343856614963355,1.0368792783090288,-1.174190427,0.3372419507747505,1.9749798370666973,-0.061849229,0.08944444,1.1168139999488953,-0.322096354,1.346240357,0.5817926781294576,-0.406362326,0.1792743045662037
93199,0.6125330046704451,0.5071581022351751,1.5168102874413085,0.6170287641263296,0.10245807961817874,0.01105506,0.8069214286496108,0.9049498047427423,0.7704384449448081,-4.754586245,-2.160241837,-3.741179159,-8.758307354,1.5900665620873622,-1.602774103,4.848198862471303,7.806363821099197,-0.386820174,-2.876617191,2.5195735143067544,-2.989716007,-0.301674612,1.5110322403351488,-0.59562277,0.6076149864950955,0.6166033499191885,0.45168492484467626,0.2027661267641063,7.442165812579276,1.118680603945631,5.208582521915059,0.8834104709424049,-3.267990606,5.862939776630364,3.8350694645291985,2.0500708406300103,0.5137091483002925,1.7103724787950456,-1.314779488,-0.592396342,-0.304088715,-2.423852634,0.3720980178201965,-1.942468463,0.7224953013905759,0.5616185378294666,0.7084204894747287,-0.515026957,0.19031928372991155,0.5805027616374524,0.27676292268923625,0.9947963109427801,0.516783475,-0.293147797
93375,-0.892342576,-0.70118627,-1.349270108,0.1470766414380461,0.1393015079283164,-0.023538369,-0.802795347,-0.72841191,-0.750911246,0.8319910845357996,-7.158298721,-5.87865802,-2.288454502,-2.532772706,0.9260172653744768,3.9114739926872955,-6.162514247,-1.874259123,1.5687157782206256,-1.787048844,2.3711076992309312,-1.66380704,2.215074847293842,0.6126730974695269,-0.578719538,-1.626898265,0.38973494278423154,-0.30473261,-9.131708793,-6.703517668,-4.311335737,8.621496374899827,-3.036128103,2.241776807831198,1.9472483167507022,-0.561797457,-3.601570908,1.236904566895378,1.7948420176997821,-0.203371351,-4.702194472,-2.67721333,-0.831584525,2.697824880425438,0.22393214177009593,-0.32415052,0.8464525840918969,-1.439110831,-0.314671819,-0.13732798,-0.252780125,-0.584111417,-1.093236609,-0.311796962
94111,2.0066987,0.9601435282105549,3.425463974153898,1.5479300390006612,-0.196875303,0.16703180775145796,2.258627802648349,2.164081258604527,2.2285462203150983,-14.47766367,10.30627394,-1.493840111,0.7383175670056795,-1.784158232,-15.87654375,1.0412051391364414,26.433159508098722,-1.650234669,-6.078809018,3.736032971734593,-4.989601424,-1.315817776,6.422523895804388,8.622260088805643,2.758370167493146,0.3642746838181569,-0.198944746,0.4284605815408001,28.81569410902705,3.8524351195407673,5.822713974075126,-1.970238812,-5.601090542,3.265635306463283,-1.61592363,6.113799431424908,2.3677729415160504,1.0867232017586996,1.480068066648838,-1.553348575,2.033242952591026,2.8776570537949753,0.8688668711658599,-0.399163582,0.3372419507747505,4.120746316778859,-0.22750352,0.5562424350425491,1.0186108901550275,-0.215715154,-0.053008299,1.7258740470155935,1.4635195024982541,-0.159041875
95560,-0.836153137,-0.578167385,-0.805029314,0.4614731147357995,0.20697537376492184,-0.067248474,-0.669855869,-0.66362713,-0.607253964,-5.295929422,-3.871230043,-0.615822583,1.6402882371198415,-1.723540213,1.022160410985997,3.0492833524118406,-4.204598559,-2.416479884,1.782981815472309,-1.762751885,2.3313716407080607,-1.219390456,1.3859908326977075,0.43945581454612354,-1.288223536,-1.005736986,-0.299768477,-0.076095766,-5.387085507,-4.088130791,-7.911886016,4.804455349941318,-3.052037396,0.888219046,1.6132124423844234,-2.718703216,-0.016889972,-0.446066356,3.093601154037512,-1.314744022,-5.554659186,0.47115536322194557,-0.055141943,1.5008289152499066,0.087960371,0.7367146692427321,0.9065380825878305,-1.464689527,0.017359058,-0.354273808,-0.408928722,-0.474746195,-0.934713624,-0.076661987
101330,1.390283859339723,0.566942981,1.011958253237744,-0.030331801,0.10760618919234724,-0.005025494,0.7011421167876744,0.7007795904350042,0.8729339625255205,5.659471507006069,11.05048419,2.9520694463874095,1.9735716559348868,-0.361403692,-0.999257119,1.2751293224959637,3.8063202617279996,-4.597559529,0.9349882890343366,0.01646906,-0.167790157,2.5122897606116448,0.17541111359613484,-1.121149586,1.102535772074977,-0.460056931,0.8347109365399772,0.094968008,7.655963110401309,-6.931511274,7.697135593996266,3.7314524085019953,2.6643039997452687,3.311951824095911,4.884971991399759,-0.898899697,3.094167379363356,-1.052586543,-2.195742192,0.2788359316124927,-2.273067543,0.49673272947989666,-1.210062667,-3.093450947,1.039762766603609,-0.685702039,1.8004669487543634,-0.256009966,1.2576157038530855,1.0716712165947349,1.145880486022661,1.1443358398190357,0.3515337397864745,-0.179281071
102844,-0.445886882,0.097861626,0.1288531090473651,0.085398693,0.181019288,-0.007410617,-0.031364857,-0.000564727,-0.191002221,-4.261640037,-6.752865275,-2.264516895,-1.981293942,1.5096119265222605,2.4251355980093714,-0.275739156,-2.38164236,-3.006609249,2.148327209674949,-1.595330327,1.9855429765287294,-0.470539707,0.32466229111054445,-0.678023714,0.9238044648961585,-1.290027879,-0.199962278,-0.361704197,0.9798298991728197,-3.29416666,-2.630493716,-2.739340962,2.2398425157398862,-2.734911658,-1.119754055,-1.34242297,0.5460845231181243,0.32534232881228503,-0.129314464,0.9167301805313359,0.9562081703688905,-0.062413257,0.013559688022371168,-0.985325351,-0.501250636,0.3094012749803406,0.031450238018860134,-0.881392789,-0.909725525,0.11497216055211737,-0.509137462,-0.001288346,-0.388614235,0.24133822661094892
102861,1.5588521776264124,-0.421806934,-0.65087752,0.3273442557068419,0.20414308648618537,-0.042047289,1.3028442737421315,1.4011423207646736,1.3036332119338316,-10.19095376,2.0065105451164413,3.584730501426943,-0.316780455,6.841901590671779,2.446860578822556,0.5193704337435342,13.269246304301449,-1.905769559,-2.446590866,3.508966948525647,-5.331176883,1.8349605784050111,-1.965407861,-0.880461459,3.249829280017353,-0.03463957,-1.308568068,0.22206779659452486,15.357309056979654,-0.686760608,11.567973823169186,-0.740977641,3.1863220631099582,2.2725465434937897,3.3459606966273308,-0.499332545,2.1990569150787267,-0.445980618,-0.593268303,-0.784179501,0.14443803038385766,-1.036176851,-0.906942335,-0.613295015,0.042636447,1.3076237834012094,1.8824950301510086,-0.029368274,0.23032745524646556,0.8116855394885474,1.3427658818733081,0.087139222,1.4279456828569639,-0.017315665
102916,0.055367425,0.14270028488950118,0.6080448385449629,0.475292463,0.18677887830956091,-0.01720358,0.2831117233238451,0.27992392031749047,0.1475601000726614,-6.361652999,-1.80472106,4.082868397154365,0.5284714238013519,2.311368128262186,-3.004600623,0.8432099314204201,1.5577340726017663,-3.273032144,1.374548756,-0.440220512,0.093810584,0.3263039488277853,-1.146064198,-0.313555697,1.9432049236377749,-0.503920788,-1.899476874,-0.22541466,4.592594573254371,-1.368924394,0.44691743550635826,-4.37965658,3.7059483921100758,-3.386474786,-0.904888103,-2.983348374,2.816801078,-2.444293106,2.493733970096507,1.7382038250913807,0.722736204,0.6016798567344099,-1.891684191,-0.995421282,-0.773194177,0.9921302362291587,0.7353430538654399,0.3467726410205028,-0.489721055,-0.044578547,-0.233235922,0.1570764322675814,-0.302262712,0.1679411488140424
105512,-0.002491008,0.022555673177757175,-0.106083944,0.004436524,0.17881001686781908,-0.001136003,-0.031364857,-0.060686966,-0.04734494,0.14175901603601362,-0.975275489,-0.475506627,-0.628287834,0.07008754,-0.322982436,0.15377913980417532,-2.634205575,-1.629212631,0.7817561326451938,-0.270720174,0.009627659,-0.065542683,-0.807686499,0.3145706017830602,-0.166732884,-0.094233432,0.077916039,0.11011695070406005,-1.278548906,-1.246510791,-1.141218881,-2.098594555,0.6995605142454817,-0.232361879,0.6946777871730572,-0.694363037,0.48334242433609376,-0.010520066,-0.24020276,0.079721129,0.004888207,-0.223664801,-0.144587819,-0.078141108,0.042636447,-0.080663219,0.35675875548508956,0.082242734,-0.283453817,0.024516025620551506,-0.108040477,0.2121504897771288,-0.25317497,-0.138100275
